Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777011676,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777011677,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777011678,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777011679,10,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,2800,2804.438166664719,2664.155699996627,2905.796499995631,65.0
1777011679,10,,Aggregated,0.000000,0.000000,2800,2800,2900,2900,2900,2900,2900,2900,2900,2900,2900,3,0,2800,2804.438166664719,2664.155699996627,2905.796499995631,65.0
1777011680,10,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,931.1677000077907,931.1677000077907,931.1677000077907,931.1677000077907,148.0
1777011680,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011680,10,,Aggregated,0.000000,0.000000,3100,3300,3400,3400,3400,3600,3600,3600,3600,3600,3600,11,0,3100,2936.7127909089586,931.1677000077907,3588.6338999989675,72.54545454545455
1777011681,10,GET,GET /user/[email],0.000000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011681,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011681,10,,Aggregated,0.000000,0.000000,3100,3100,3400,3400,3400,3600,3600,3600,3600,3600,3600,12,0,3000,2756.0501749988666,768.7613999878522,3588.6338999989675,78.83333333333333
1777011682,10,GET,GET /user/[email],0.000000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011682,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011682,10,,Aggregated,0.000000,0.000000,3100,3100,3400,3400,3400,3600,3600,3600,3600,3600,3600,12,0,3000,2756.0501749988666,768.7613999878522,3588.6338999989675,78.83333333333333
1777011683,10,GET,GET /user/[email],0.400000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011683,10,POST,POST /auth/signup [setup],2.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011683,10,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,3600,3488.48077142819,3264.453299998422,3648.03729999403,1129.0
1777011683,10,,Aggregated,2.400000,0.000000,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,3600,19,0,3300,3025.893026314933,768.7613999878522,3648.03729999403,465.7368421052632
1777011684,10,GET,GET /user/[email],0.400000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011684,10,POST,POST /auth/signup [setup],2.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011684,10,POST,POST /user/[email]/description,0.000000,0.000000,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,8,0,3600,3505.916399999478,3264.453299998422,3648.03729999403,1129.0
1777011684,10,,Aggregated,2.400000,0.000000,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,3600,20,0,3300,3055.996664999111,768.7613999878522,3648.03729999403,498.9
1777011685,10,GET,GET /user/[email],0.333333,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011685,10,POST,POST /auth/signup [setup],1.666667,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011685,10,POST,POST /user/[email]/description,0.000000,0.000000,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,10,0,3400,3366.4120700006606,2709.172800008673,3648.03729999403,1129.0
1777011685,10,,Aggregated,2.000000,0.000000,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,3600,22,0,3300,3033.487399999682,768.7613999878522,3648.03729999403,556.1818181818181
1777011686,10,GET,GET /user/[email],0.250000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011686,10,POST,POST /auth/signup [setup],1.250000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011686,10,POST,POST /user/[email]/description,1.000000,0.000000,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,11,0,3400,3313.0150727282107,2709.172800008673,3648.03729999403,1129.0
1777011686,10,,Aggregated,2.500000,0.000000,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,3600,23,0,3300,3022.424691304205,768.7613999878522,3648.03729999403,581.0869565217391
1777011687,10,GET,GET /user/[email],0.222222,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011687,10,POST,POST /auth/signup [setup],1.111111,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011687,10,POST,POST /user/[email]/description,1.111111,0.000000,3200,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,14,0,3300,3260.982464284877,2709.172800008673,3648.03729999403,1129.0
1777011687,10,,Aggregated,2.444444,0.000000,3200,3400,3400,3600,3600,3600,3600,3600,3600,3600,3600,26,0,3100,3027.9367923067184,768.7613999878522,3648.03729999403,644.3076923076923
1777011688,10,GET,GET /user/[email],0.222222,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011688,10,POST,POST /auth/signup [setup],1.111111,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011688,10,POST,POST /user/[email]/description,1.111111,0.000000,3200,3300,3600,3600,3600,3600,3600,3600,3600,3600,3600,18,0,3200,3195.446872221914,2679.021499992814,3648.03729999403,1129.0
1777011688,10,,Aggregated,2.444444,0.000000,3200,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,30,0,3100,3019.688193332695,768.7613999878522,3648.03729999403,708.9333333333333
1777011689,10,GET,GET /user/[email],0.200000,0.000000,770,770,770,770,770,770,770,770,770,770,770,2,0,770,849.9645499978215,768.7613999878522,931.1677000077907,148.0
1777011689,10,POST,POST /auth/signup [setup],1.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011689,10,POST,POST /user/[email]/description,1.200000,0.000000,3100,3200,3600,3600,3600,3600,3600,3600,3600,3600,3600,20,0,3200,3156.9489850000537,2679.021499992814,3648.03729999403,1129.0
1777011689,10,,Aggregated,2.400000,0.000000,3200,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,32,0,3100,3006.6119312496085,768.7613999878522,3648.03729999403,735.1875
1777011690,10,GET,GET /user/[email],0.200000,0.000000,890,890,890,890,890,890,890,890,890,890,890,3,0,890,863.828466666746,768.7613999878522,931.1677000077907,445.3333333333333
1777011690,10,POST,POST /auth/signup [setup],1.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011690,10,POST,POST /user/[email]/description,1.800000,0.000000,2900,3200,3300,3600,3600,3600,3600,3600,3600,3600,3600,21,0,3200,3135.0850238100284,2679.021499992814,3648.03729999403,1129.0
1777011690,10,,Aggregated,3.000000,0.000000,3100,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,34,0,3100,2935.321879411811,768.7613999878522,3648.03729999403,755.7352941176471
1777011691,10,GET,GET /user/[email],0.200000,0.000000,890,890,890,890,890,890,890,890,890,890,890,3,0,890,863.828466666746,768.7613999878522,931.1677000077907,445.3333333333333
1777011691,10,POST,POST /auth/signup [setup],1.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011691,10,POST,POST /user/[email]/description,1.800000,0.000000,2900,3200,3300,3600,3600,3600,3600,3600,3600,3600,3600,21,0,3200,3135.0850238100284,2679.021499992814,3648.03729999403,1129.0
1777011691,10,,Aggregated,3.000000,0.000000,3200,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,34,0,3100,2935.321879411811,768.7613999878522,3648.03729999403,755.7352941176471
1777011692,10,GET,GET /user/[email],0.200000,0.000000,890,890,890,890,890,890,890,890,890,890,890,3,0,890,863.828466666746,768.7613999878522,931.1677000077907,445.3333333333333
1777011692,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011692,10,POST,POST /user/[email]/description,2.000000,0.000000,3200,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,26,0,3200,3167.058280769337,2679.021499992814,3648.03729999403,1129.0
1777011692,10,,Aggregated,2.200000,0.000000,3100,3300,3400,3600,3600,3600,3600,3600,3600,3600,3600,39,0,3100,2982.2480435895836,768.7613999878522,3648.03729999403,803.5897435897435
1777011693,10,GET,GET /user/[email],0.100000,0.000000,890,890,890,890,890,890,890,890,890,890,890,3,0,890,863.828466666746,768.7613999878522,931.1677000077907,445.3333333333333
1777011693,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011693,10,POST,POST /user/[email]/description,2.100000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,29,0,3200,3134.567868965076,2679.021499992814,3648.03729999403,1129.0
1777011693,10,,Aggregated,2.200000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,42,0,3100,2973.0149190470997,768.7613999878522,3648.03729999403,826.8333333333334
1777011694,10,GET,GET /user/[email],0.100000,0.000000,890,890,890,890,890,890,890,890,890,890,890,3,0,890,863.828466666746,768.7613999878522,931.1677000077907,445.3333333333333
1777011694,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011694,10,POST,POST /user/[email]/description,2.300000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,30,0,3100,3121.415113333205,2679.021499992814,3648.03729999403,1129.0
1777011694,10,,Aggregated,2.400000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,43,0,3100,2967.595623255515,768.7613999878522,3648.03729999403,833.8604651162791
1777011695,10,GET,GET /user/[email],0.100000,0.000000,890,890,890,890,890,890,890,890,890,890,890,4,0,830,855.2430999989156,768.7613999878522,931.1677000077907,594.0
1777011695,10,POST,POST /auth/signup [setup],0.000000,0.000000,3100,3300,3400,3400,3600,3600,3600,3600,3600,3600,3600,10,0,3100,3137.2672999990755,2664.155699996627,3588.6338999989675,65.0
1777011695,10,POST,POST /user/[email]/description,2.300000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,31,0,3100,3110.634483871118,2679.021499992814,3648.03729999403,1129.0
1777011695,10,,Aggregated,2.400000,0.000000,2900,3100,3200,3200,3300,3400,3600,3600,3600,3600,3600,45,0,3100,2916.0736533331346,768.7613999878522,3648.03729999403,845.0
