Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777008611,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777008612,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777008613,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777008614,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777008615,5,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,3200,3163.532640002086,2953.2404000055976,3367.9999000014504,65.0
1777008615,5,,Aggregated,0.000000,0.000000,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400,5,0,3200,3163.532640002086,2953.2404000055976,3367.9999000014504,65.0
1777008616,5,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,702.7788999985205,715.7743249954365,702.7788999985205,736.980699992273,148.0
1777008616,5,POST,POST /auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,906.7997000092873,906.7997000092873,906.7997000092873,906.7997000092873,56.0
1777008616,5,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,3200,3163.532640002086,2953.2404000055976,3367.9999000014504,65.0
1777008616,5,,Aggregated,0.000000,0.000000,3000,3100,3200,3300,3400,3400,3400,3400,3400,3400,3400,10,0,910,1958.7560200001462,702.7788999985205,3367.9999000014504,97.3
1777008617,5,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,702.7788999985205,715.7743249954365,702.7788999985205,736.980699992273,148.0
1777008617,5,POST,POST /auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,906.7997000092873,906.7997000092873,906.7997000092873,906.7997000092873,56.0
1777008617,5,POST,POST /auth/signup [setup],0.000000,0.000000,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400,5,0,3200,3163.532640002086,2953.2404000055976,3367.9999000014504,65.0
1777008617,5,,Aggregated,0.000000,0.000000,3000,3100,3200,3300,3400,3400,3400,3400,3400,3400,3400,10,0,910,1958.7560200001462,702.7788999985205,3367.9999000014504,97.3
1777008618,5,GET,GET /user/[email],0.000000,0.000000,730,730,820,820,820,820,820,820,820,820,820,7,0,720,732.7502571383126,702.7788999985205,816.0723999899346,148.0
