Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777014355,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014358,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014359,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014360,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014361,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014362,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777014363,15,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,6,0,5600,5667.927416667226,4022.5795000005746,6877.840799992555,65.0
1777014363,15,,Aggregated,0.000000,0.000000,6100,6100,6200,6200,6900,6900,6900,6900,6900,6900,6900,6,0,5600,5667.927416667226,4022.5795000005746,6877.840799992555,65.0
1777014364,15,POST,POST /auth/signup [setup],0.000000,0.000000,5800,6100,6300,6700,6900,7300,7300,7300,7300,7300,7300,15,0,5800,5750.155219999336,4022.5795000005746,7265.041200007545,65.0
1777014364,15,,Aggregated,0.000000,0.000000,5800,6100,6300,6700,6900,7300,7300,7300,7300,7300,7300,15,0,5800,5750.155219999336,4022.5795000005746,7265.041200007545,65.0
1777014365,15,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1192.861300005461,1192.861300005461,1192.861300005461,1192.861300005461,148.0
1777014365,15,POST,POST /auth/signup [setup],0.000000,0.000000,5800,6100,6300,6700,6900,7300,7300,7300,7300,7300,7300,15,0,5800,5750.155219999336,4022.5795000005746,7265.041200007545,65.0
1777014365,15,,Aggregated,0.000000,0.000000,5800,6100,6300,6300,6900,7300,7300,7300,7300,7300,7300,16,0,5600,5465.324349999719,1192.861300005461,7265.041200007545,70.1875
1777014366,15,GET,GET /user/[email],0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1,0,1192.861300005461,1192.861300005461,1192.861300005461,1192.861300005461,148.0
1777014366,15,POST,POST /auth/signup [setup],1.666667,0.000000,5800,6100,6300,6700,6900,7300,7300,7300,7300,7300,7300,15,0,5800,5750.155219999336,4022.5795000005746,7265.041200007545,65.0
1777014366,15,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3047.056399998837,3047.056399998837,3047.056399998837,3047.056399998837,1129.0
1777014366,15,,Aggregated,1.666667,0.000000,5600,6100,6200,6300,6900,7300,7300,7300,7300,7300,7300,17,0,5600,5323.073294117314,1192.861300005461,7265.041200007545,132.47058823529412
1777014367,15,GET,GET /user/[email],0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1,0,1192.861300005461,1192.861300005461,1192.861300005461,1192.861300005461,148.0
1777014367,15,POST,POST /auth/signup [setup],1.666667,0.000000,5800,6100,6300,6700,6900,7300,7300,7300,7300,7300,7300,15,0,5800,5750.155219999336,4022.5795000005746,7265.041200007545,65.0
1777014367,15,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,3100,3188.268433334694,3047.056399998837,3441.5683999977773,1129.0
