Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777007271,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777007272,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777007273,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777007274,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777007275,15,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,3700,3654.2106400011107,3313.7805000005756,3975.710300001083,65.0
1777007275,15,,Aggregated,0.000000,0.000000,3700,3700,3700,4000,4000,4000,4000,4000,4000,4000,4000,5,0,3700,3654.2106400011107,3313.7805000005756,3975.710300001083,65.0
1777007276,15,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,860,928.120779999881,798.0557999981102,1208.6579000024358,148.0
1777007276,15,POST,POST /auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,1200,1226.9319000042742,1163.130100001581,1290.7337000069674,56.0
1777007276,15,POST,POST /auth/signup [setup],0.000000,0.000000,3900,4000,4100,4200,4200,4400,4400,4400,4400,4400,4400,14,0,3700,3835.2761714288913,3313.7805000005756,4358.395499992184,65.0
1777007276,15,,Aggregated,0.000000,0.000000,3600,3700,4000,4000,4200,4200,4400,4400,4400,4400,4400,21,0,3600,2894.682576191068,798.0557999981102,4358.395499992184,83.9047619047619
1777007277,15,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,820,887.2115624999424,733.6866999976337,1208.6579000024358,148.0
1777007277,15,POST,POST /auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,1200,1226.9319000042742,1163.130100001581,1290.7337000069674,56.0
1777007277,15,POST,POST /auth/signup [setup],0.250000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007277,15,,Aggregated,0.250000,0.000000,3500,3700,4000,4100,4200,4200,4400,4400,4400,4400,4400,25,0,3500,2695.616692000185,733.6866999976337,4358.395499992184,90.84
1777007278,15,GET,GET /user/[email],0.000000,0.000000,840,840,900,900,900,900,900,900,900,900,900,11,0,840,872.1949818176323,733.6866999976337,1208.6579000024358,148.0
1777007278,15,POST,POST /auth/login,0.000000,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2,0,1200,1226.9319000042742,1163.130100001581,1290.7337000069674,56.0
1777007278,15,POST,POST /auth/signup [setup],2.000000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007278,15,,Aggregated,2.000000,0.000000,3500,3700,4000,4000,4200,4200,4400,4400,4400,4400,4400,28,0,3300,2495.9596285713947,733.6866999976337,4358.395499992184,96.96428571428571
1777007279,15,GET,GET /user/[email],1.166667,0.000000,840,900,900,940,940,940,940,940,940,940,940,12,0,840,877.7434250005172,733.6866999976337,1208.6579000024358,148.0
1777007279,15,POST,POST /auth/login,0.333333,0.000000,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,4,0,1200,1209.2501500046637,1112.7188000100432,1290.7337000069674,56.0
1777007279,15,POST,POST /auth/signup [setup],2.500000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007279,15,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,2800,2823.915720003424,2608.4789000015007,2958.088500003214,1129.0
1777007279,15,,Aggregated,4.000000,0.000000,2800,3500,3700,3900,4100,4200,4400,4400,4400,4400,4400,36,0,2800,2425.787813889959,733.6866999976337,4358.395499992184,239.44444444444446
1777007280,15,GET,GET /user/[email],1.166667,0.000000,840,900,900,940,940,940,940,940,940,940,940,12,0,840,877.7434250005172,733.6866999976337,1208.6579000024358,148.0
1777007280,15,POST,POST /auth/login,0.333333,0.000000,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,5,0,1200,1158.6517000047024,956.2579000048572,1290.7337000069674,56.0
1777007280,15,POST,POST /auth/signup [setup],2.500000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007280,15,POST,POST /user/[email]/description,0.000000,0.000000,2800,2900,2900,3000,3000,3000,3000,3000,3000,3000,3000,5,0,2800,2823.915720003424,2608.4789000015007,2958.088500003214,1129.0
1777007280,15,,Aggregated,4.000000,0.000000,2800,3500,3700,3900,4100,4200,4400,4400,4400,4400,4400,37,0,2800,2386.0707891903617,733.6866999976337,4358.395499992184,234.48648648648648
1777007281,15,GET,GET /user/[email],1.375000,0.000000,840,880,900,900,940,940,940,940,940,940,940,18,0,840,863.9629833333958,728.627200005576,1208.6579000024358,296.6666666666667
1777007281,15,POST,POST /auth/login,0.250000,0.000000,1100,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,8,0,1100,1106.9484500021645,935.6211999984225,1290.7337000069674,56.0
1777007281,15,POST,POST /auth/signup [setup],1.875000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007281,15,POST,POST /user/[email]/description,0.625000,0.000000,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,0,2800,2806.276262503161,2608.4789000015007,2965.04310000455,1129.0
1777007281,15,,Aggregated,4.125000,0.000000,1300,3000,3500,3700,4100,4200,4400,4400,4400,4400,4400,49,0,1300,2136.652906123271,728.627200005576,4358.395499992184,322.3469387755102
1777007282,15,GET,GET /user/[email],1.333333,0.000000,840,880,880,900,940,940,940,940,940,940,940,20,0,840,850.3264999999374,718.3310999971582,1208.6579000024358,281.8
1777007282,15,POST,POST /auth/login,0.555556,0.000000,1100,1100,1200,1300,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1095.074022222737,935.6211999984225,1290.7337000069674,56.0
1777007282,15,POST,POST /auth/signup [setup],1.666667,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007282,15,POST,POST /user/[email]/description,0.555556,0.000000,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,0,2800,2806.276262503161,2608.4789000015007,2965.04310000455,1129.0
1777007282,15,,Aggregated,4.111111,0.000000,1200,2900,3500,3700,4000,4200,4200,4400,4400,4400,4400,52,0,1200,2060.601294231254,718.3310999971582,4358.395499992184,310.5192307692308
1777007283,15,GET,GET /user/[email],1.400000,0.000000,840,880,900,940,940,1100,1100,1100,1100,1100,1100,22,0,840,862.2552590909022,718.3310999971582,1208.6579000024358,310.1818181818182
1777007283,15,POST,POST /auth/login,0.600000,0.000000,1100,1100,1200,1300,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1093.448470000294,935.6211999984225,1290.7337000069674,56.0
1777007283,15,POST,POST /auth/signup [setup],1.500000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007283,15,POST,POST /user/[email]/description,0.800000,0.000000,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,0,2800,2806.276262503161,2608.4789000015007,2965.04310000455,1129.0
1777007283,15,,Aggregated,4.300000,0.000000,1100,2800,3500,3700,4000,4200,4200,4400,4400,4400,4400,55,0,1100,2003.5122090913567,718.3310999971582,4358.395499992184,316.2
1777007284,15,GET,GET /user/[email],1.800000,0.000000,880,930,940,940,960,970,1100,1100,1100,1100,1100,29,0,860,873.0177655168769,718.3310999971582,1208.6579000024358,394.0689655172414
1777007284,15,POST,POST /auth/login,0.900000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,14,0,1100,1115.4795500000805,935.6211999984225,1290.7337000069674,56.0
1777007284,15,POST,POST /auth/signup [setup],1.500000,0.000000,4000,4100,4100,4200,4200,4400,4400,4400,4400,4400,4400,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007284,15,POST,POST /user/[email]/description,0.800000,0.000000,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,9,0,2800,2773.7895333363363,2513.89570000174,2965.04310000455,1129.0
1777007284,15,,Aggregated,5.000000,0.000000,1100,2500,2900,3500,4000,4100,4200,4400,4400,4400,4400,67,0,1100,1846.8238164181214,718.3310999971582,4358.395499992184,348.4776119402985
1777007285,15,GET,GET /user/[email],1.800000,0.000000,880,930,940,940,960,970,1100,1100,1100,1100,1100,29,0,860,873.0177655168769,718.3310999971582,1208.6579000024358,394.0689655172414
1777007285,15,POST,POST /auth/login,0.900000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,14,0,1100,1115.4795500000805,935.6211999984225,1290.7337000069674,56.0
1777007285,15,POST,POST /auth/signup [setup],1.500000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007285,15,POST,POST /user/[email]/description,0.800000,0.000000,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,9,0,2800,2773.7895333363363,2513.89570000174,2965.04310000455,1129.0
1777007285,15,,Aggregated,5.000000,0.000000,970,1200,1300,2600,3000,3600,3900,4100,4100,4100,4100,67,0,1100,1846.8238164181214,718.3310999971582,4358.395499992184,348.4776119402985
1777007286,15,GET,GET /user/[email],2.600000,0.000000,880,930,940,940,970,1000,1100,1100,1100,1100,1100,34,0,880,881.798055881946,718.3310999971582,1208.6579000024358,462.8235294117647
1777007286,15,POST,POST /auth/login,1.100000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,15,0,1100,1111.7994533327874,935.6211999984225,1290.7337000069674,56.0
1777007286,15,POST,POST /auth/signup [setup],1.500000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007286,15,POST,POST /user/[email]/description,0.800000,0.000000,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,9,0,2800,2773.7895333363363,2513.89570000174,2965.04310000455,1129.0
1777007286,15,,Aggregated,6.000000,0.000000,960,1100,1200,1300,2800,2900,3000,3000,3000,3000,3000,73,0,1100,1773.4396232876923,718.3310999971582,4358.395499992184,379.6164383561644
1777007287,15,GET,GET /user/[email],2.900000,0.000000,900,930,940,950,1000,1000,1100,1100,1100,1100,1100,37,0,880,884.0230486487083,718.3310999971582,1208.6579000024358,485.5135135135135
1777007287,15,POST,POST /auth/login,1.400000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,17,0,1100,1105.2894294107853,935.6211999984225,1290.7337000069674,56.0
1777007287,15,POST,POST /auth/signup [setup],1.400000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007287,15,POST,POST /user/[email]/description,0.900000,0.000000,2800,2800,2900,2900,3000,3000,3000,3000,3000,3000,3000,11,0,2800,2762.1344454554755,2513.89570000174,2965.04310000455,1129.0
1777007287,15,,Aggregated,6.600000,0.000000,1000,1100,1200,2500,2800,2900,3000,3000,3000,3000,3000,80,0,1100,1746.513912499904,718.3310999971582,4358.395499992184,403.875
1777007288,15,GET,GET /user/[email],3.100000,0.000000,880,930,940,950,1000,1000,1100,1100,1100,1100,1100,38,0,880,880.2052710529288,718.3310999971582,1208.6579000024358,476.63157894736844
1777007288,15,POST,POST /auth/login,1.500000,0.000000,1100,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,19,0,1100,1091.728399998637,935.6211999984225,1290.7337000069674,56.0
1777007288,15,POST,POST /auth/signup [setup],0.500000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007288,15,POST,POST /user/[email]/description,0.900000,0.000000,2800,2800,2900,2900,3000,3000,3000,3000,3000,3000,3000,13,0,2800,2775.47088461646,2513.89570000174,2965.04310000455,1129.0
1777007288,15,,Aggregated,6.000000,0.000000,970,1100,1100,1200,2600,2800,2900,3000,3000,3000,3000,85,0,1100,1742.4779105881873,718.3310999971582,4358.395499992184,409.74117647058824
1777007289,15,GET,GET /user/[email],2.900000,0.000000,880,920,940,950,1000,1000,1100,1100,1100,1100,1100,42,0,880,875.8095523815081,718.3310999971582,1208.6579000024358,466.57142857142856
1777007289,15,POST,POST /auth/login,1.400000,0.000000,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,21,0,1100,1084.7176857129116,935.6211999984225,1290.7337000069674,56.0
1777007289,15,POST,POST /auth/signup [setup],0.000000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007289,15,POST,POST /user/[email]/description,0.900000,0.000000,2800,2800,2900,2900,3000,3000,3000,3000,3000,3000,3000,13,0,2800,2775.47088461646,2513.89570000174,2965.04310000455,1129.0
1777007289,15,,Aggregated,5.200000,0.000000,960,1100,1100,1200,2600,2800,2900,3000,3000,3000,3000,91,0,1000,1686.626979120934,718.3310999971582,4358.395499992184,400.2637362637363
1777007290,15,GET,GET /user/[email],2.800000,0.000000,880,900,930,950,1000,1000,1100,1100,1100,1100,1100,44,0,860,872.4107454548754,718.3310999971582,1208.6579000024358,492.6363636363636
1777007290,15,POST,POST /auth/login,1.500000,0.000000,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,23,0,1100,1082.6931565205323,935.6211999984225,1290.7337000069674,56.0
1777007290,15,POST,POST /auth/signup [setup],0.000000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007290,15,POST,POST /user/[email]/description,1.300000,0.000000,2700,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,14,0,2800,2761.111471429883,2513.89570000174,2965.04310000455,1129.0
1777007290,15,,Aggregated,5.600000,0.000000,960,1100,1100,1100,2500,2800,2800,2900,2900,2900,2900,96,0,1000,1664.400385416684,718.3310999971582,4358.395499992184,414.0104166666667
1777007291,15,GET,GET /user/[email],2.900000,0.000000,880,930,950,960,1000,1100,1200,1200,1200,1200,1200,46,0,860,877.8565282612007,718.3310999971582,1208.6579000024358,516.4347826086956
1777007291,15,POST,POST /auth/login,1.800000,0.000000,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,25,0,1100,1088.108391998685,935.6211999984225,1290.7337000069674,56.0
1777007291,15,POST,POST /auth/signup [setup],0.000000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007291,15,POST,POST /user/[email]/description,0.800000,0.000000,2700,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,15,0,2800,2757.1633666676157,2513.89570000174,2965.04310000455,1129.0
1777007291,15,,Aggregated,5.500000,0.000000,970,1100,1100,1200,2600,2800,2800,2900,2900,2900,2900,101,0,1100,1651.291302970229,718.3310999971582,4358.395499992184,426.3960396039604
1777007292,15,GET,GET /user/[email],3.000000,0.000000,880,930,940,960,1000,1100,1200,1200,1200,1200,1200,49,0,860,874.581283673808,718.3310999971582,1208.6579000024358,548.4897959183673
1777007292,15,POST,POST /auth/login,1.800000,0.000000,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,1200,27,0,1100,1077.9376592577642,925.9026999934576,1290.7337000069674,56.0
1777007292,15,POST,POST /auth/signup [setup],0.000000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007292,15,POST,POST /user/[email]/description,0.800000,0.000000,2700,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,16,0,2700,2747.9651500007094,2513.89570000174,2965.04310000455,1129.0
1777007292,15,,Aggregated,5.600000,0.000000,970,1100,1100,1200,2600,2800,2800,2900,2900,2900,2900,107,0,1000,1623.972926168076,718.3310999971582,4358.395499992184,443.2429906542056
1777007293,15,GET,GET /user/[email],3.200000,0.000000,860,880,900,920,1000,1000,1200,1200,1200,1200,1200,56,0,860,869.7483107145152,718.3310999971582,1208.6579000024358,594.0
1777007293,15,POST,POST /auth/login,1.700000,0.000000,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,1200,27,0,1100,1077.9376592577642,925.9026999934576,1290.7337000069674,56.0
1777007293,15,POST,POST /auth/signup [setup],0.000000,0.000000,3600,3900,3900,4100,4100,4100,4100,4100,4100,4100,4100,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007293,15,POST,POST /user/[email]/description,0.700000,0.000000,2700,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,17,0,2800,2753.420135294779,2513.89570000174,2965.04310000455,1129.0
1777007293,15,,Aggregated,5.600000,0.000000,940,1100,1100,1200,2600,2800,2800,2900,2900,2900,2900,115,0,1000,1586.5845695650457,718.3310999971582,4358.395499992184,477.7739130434783
1777007294,15,GET,GET /user/[email],2.800000,0.000000,840,880,890,900,940,1000,1200,1200,1200,1200,1200,60,0,850,864.1889449999629,718.3310999971582,1208.6579000024358,594.0
1777007294,15,POST,POST /auth/login,1.800000,0.000000,1100,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,27,0,1100,1077.9376592577642,925.9026999934576,1290.7337000069674,56.0
1777007294,15,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007294,15,POST,POST /user/[email]/description,0.800000,0.000000,2700,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,18,0,2700,2752.684805555974,2513.89570000174,2965.04310000455,1129.0
1777007294,15,,Aggregated,5.400000,0.000000,920,1000,1100,1200,2700,2800,2800,2900,2900,2900,2900,120,0,970,1569.523674999679,718.3310999971582,4358.395499992184,487.075
1777007295,15,GET,GET /user/[email],3.100000,0.000000,840,870,880,900,980,1000,1200,1200,1200,1200,1200,61,0,850,866.0651344262525,718.3310999971582,1208.6579000024358,601.311475409836
1777007295,15,POST,POST /auth/login,1.800000,0.000000,1000,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,30,0,1100,1068.1647766653139,920.7180000084918,1290.7337000069674,56.0
1777007295,15,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,3900,3855.924066666436,3313.7805000005756,4358.395499992184,65.0
1777007295,15,POST,POST /user/[email]/description,0.900000,0.000000,2700,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,18,0,2700,2752.684805555974,2513.89570000174,2965.04310000455,1129.0
1777007295,15,,Aggregated,5.800000,0.000000,930,1000,1100,1200,2700,2800,2800,2900,2900,2900,2900,124,0,980,1550.5008387093942,718.3310999971582,4358.395499992184,481.10483870967744
1777007296,15,GET,GET /user/[email],3.100000,0.000000,840,880,890,900,990,1100,1200,1200,1200,1200,1200,65,0,860,873.5711661536837,718.3310999971582,1208.6579000024358,614.5846153846154
1777007296,15,POST,POST /auth/login,1.600000,0.000000,1000,1100,1100,1100,1100,1200,1200,1200,1200,1200,1200,31,0,1100,1066.612493546751,920.7180000084918,1290.7337000069674,56.0
