Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777009179,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777009181,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777009182,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777009183,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1777009184,10,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,4447.7244000008795,4585.500550005236,4447.7244000008795,4723.276700009592,65.0
1777009184,10,,Aggregated,0.000000,0.000000,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,2,0,4447.7244000008795,4585.500550005236,4447.7244000008795,4723.276700009592,65.0
1777009185,10,GET,GET /user/[email],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,810,837.5659000012092,797.4322000081884,906.5689999988535,148.0
1777009185,10,POST,POST /auth/signup [setup],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009185,10,,Aggregated,0.000000,0.000000,4100,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,13,0,4100,3433.1831769243136,797.4322000081884,4769.360300007975,84.15384615384616
1777009186,10,GET,GET /user/[email],0.000000,0.000000,850,850,910,910,920,920,920,920,920,920,920,7,0,810,831.865628574243,749.443099994096,917.7595000073779,148.0
1777009186,10,POST,POST /auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1032.4210999970092,1032.4210999970092,1032.4210999970092,1032.4210999970092,56.0
1777009186,10,POST,POST /auth/signup [setup],0.000000,0.000000,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,4800,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009186,10,,Aggregated,0.000000,0.000000,3800,4100,4100,4400,4700,4800,4800,4800,4800,4800,4800,18,0,3600,2720.7868944460643,749.443099994096,4769.360300007975,96.77777777777777
1777009187,10,GET,GET /user/[email],0.166667,0.000000,810,850,910,910,920,920,920,920,920,920,920,8,0,800,824.5716000019456,749.443099994096,917.7595000073779,148.0
1777009187,10,POST,POST /auth/login,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1032.4210999970092,1032.4210999970092,1032.4210999970092,1032.4210999970092,56.0
1777009187,10,POST,POST /auth/signup [setup],1.666667,0.000000,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,4800,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009187,10,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2705.6432999961544,2705.6432999961544,2705.6432999961544,2705.6432999961544,1129.0
1777009187,10,,Aggregated,1.833333,0.000000,3600,4100,4100,4400,4700,4800,4800,4800,4800,4800,4800,20,0,2700,2622.6660400010587,749.443099994096,4769.360300007975,150.95
1777009188,10,GET,GET /user/[email],0.166667,0.000000,810,850,910,910,920,920,920,920,920,920,920,9,0,800,814.2031222248786,731.2553000083426,917.7595000073779,148.0
1777009188,10,POST,POST /auth/login,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,3,0,1012.2627999953693,1026.0143000001942,1012.2627999953693,1033.359000008204,56.0
1777009188,10,POST,POST /auth/signup [setup],1.666667,0.000000,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,4800,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009188,10,POST,POST /user/[email]/description,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2705.6432999961544,2705.6432999961544,2705.6432999961544,2705.6432999961544,1129.0
1777009188,10,,Aggregated,1.833333,0.000000,1000,3900,4100,4100,4500,4700,4800,4800,4800,4800,4800,23,0,1000,2401.3129521753517,731.2553000083426,4769.360300007975,142.56521739130434
1777009189,10,GET,GET /user/[email],0.875000,0.000000,810,850,910,910,920,920,920,920,920,920,920,9,0,800,814.2031222248786,731.2553000083426,917.7595000073779,148.0
1777009189,10,POST,POST /auth/login,0.125000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,4,0,1000,1014.5279749995098,980.0689999974566,1033.359000008204,56.0
1777009189,10,POST,POST /auth/signup [setup],1.250000,0.000000,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,4800,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009189,10,POST,POST /user/[email]/description,0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,1,0,2705.6432999961544,2705.6432999961544,2705.6432999961544,2705.6432999961544,1129.0
1777009189,10,POST,POST /user/[email]/profile-photo,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,4227.285100001609,4227.285100001609,4227.285100001609,4227.285100001609,1127.0
1777009189,10,,Aggregated,2.250000,0.000000,1000,3900,4100,4200,4500,4700,4800,4800,4800,4800,4800,25,0,1000,2417.5020800012862,731.2553000083426,4769.360300007975,178.48
1777009190,10,GET,GET /user/[email],0.875000,0.000000,810,810,850,850,910,920,920,920,920,920,920,13,0,800,805.903030770983,731.2553000083426,917.7595000073779,216.6153846153846
1777009190,10,POST,POST /auth/login,0.125000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,5,0,1000,1015.883460000623,980.0689999974566,1033.359000008204,56.0
1777009190,10,POST,POST /auth/signup [setup],1.250000,0.000000,4100,4400,4500,4700,4800,4800,4800,4800,4800,4800,4800,10,0,4100,4211.868360001245,3623.4983000031207,4769.360300007975,65.0
1777009190,10,POST,POST /user/[email]/description,0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,1,0,2705.6432999961544,2705.6432999961544,2705.6432999961544,2705.6432999961544,1129.0
